unique_moving_id,study_id,location_id,moving_time_start,moving_time_end,moving_day_of_week,moving_time_of_day,moving_count_surveyor,moving_conditions,moving_microclimate,moving_temperature,moving_row_id,moving_row_total,moving_male,moving_male_mobility_assist,moving_female,moving_female_mobility_assist,moving_other_unsure,moving_other_unsure_mobility_assist,moving_total_mobility_assist,moving_groupsize_1,moving_groupsize_2,moving_groupsize_3,moving_groupsize_4,moving_groupsize_5,moving_groupsize_6,moving_groupsize_7,moving_groupsize_8,moving_groupsize_9,moving_groupsize_10+,moving_0-4,moving_5-14,moving_15-24,moving_25-44,moving_45-64,moving_65+,moving_25_64,moving_pedestrian,moving_micromobility,moving_bicycling,moving_motorized,moving_supported,moving_notes
2162,2019_University_District,UNI3,01/05/2019 04:59:00 PM,01/05/2019 05:09:00 PM,Weekend,Evening,SDOT,roadwork/construction,light rain,47,1,7,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,
2163,2019_University_District,UNI3,01/05/2019 05:10:00 PM,01/05/2019 05:20:00 PM,Weekend,Evening,SDOT,roadwork/construction,light rain,47,2,8,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,2019_University_District,UNI3,01/08/2019 08:23:00 AM,01/08/2019 08:33:00 AM,Weekday,Morning,SDOT,roadwork/construction,light rain,42,1,19,,,,,,,,17,1,,,,,,,,,,,,,,,,,,,,,
2165,2019_University_District,UNI3,01/08/2019 08:33:00 AM,01/08/2019 08:43:00 AM,Weekday,Morning,SDOT,roadwork/construction,light rain,42,2,16,9,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,2019_University_District,UNI3,01/08/2019 11:39:00 AM,01/08/2019 11:49:00 AM,Weekday,Midday,SDOT,roadwork/construction,light rain,47,1,23,,,,,,,,15,4,,,,,,,,,,,,,,,,,,,,,
2167,2019_University_District,UNI3,01/08/2019 11:50:00 AM,01/08/2019 12:00:00 PM,Weekday,Midday,SDOT,roadwork/construction,light rain,47,2,24,9,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,2019_University_District,UNI3,01/08/2019 04:43:00 PM,01/08/2019 04:53:00 PM,Weekday,Evening,SDOT,roadwork/construction,light rain,44,1,21,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,
2169,2019_University_District,UNI3,01/08/2019 05:13:00 PM,01/08/2019 05:23:00 PM,Weekday,Evening,SDOT,roadwork/construction,light rain,44,2,27,13,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2170,2019_University_District,UNI3,01/10/2019 08:18:00 AM,01/10/2019 08:28:00 AM,Weekday,Morning,SDOT,roadwork/construction,heavy clouds,47,1,26,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,,
2171,2019_University_District,UNI3,01/10/2019 08:28:00 AM,01/10/2019 08:38:00 AM,Weekday,Morning,SDOT,roadwork/construction,heavy clouds,47,2,12,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,2019_University_District,UNI3,01/10/2019 12:34:00 PM,01/10/2019 12:44:00 PM,Weekday,Midday,SDOT,roadwork/construction,light rain,53,1,42,,,,,,,,29,5,1,,,,,,,,,,,,,,,,,,,,
2173,2019_University_District,UNI3,01/10/2019 12:44:00 PM,01/10/2019 12:54:00 PM,Weekday,Midday,SDOT,roadwork/construction,light rain,53,2,26,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,2019_University_District,UNI3,01/10/2019 04:57:00 PM,01/10/2019 05:07:00 PM,Weekday,Evening,SDOT,roadwork/construction,light clouds,51,1,26,,,,,,,,17,3,1,,,,,,,,,,,,,,,,,,,,
2175,2019_University_District,UNI3,01/10/2019 05:07:00 PM,01/10/2019 05:17:00 PM,Weekday,Evening,SDOT,roadwork/construction,light clouds,51,2,15,12,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,2019_University_District,UNI5,01/05/2019 12:12:00 PM,01/05/2019 12:22:00 PM,Weekend,Midday,SDOT,roadwork/construction,heavy clouds,50,1,7,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,
2177,2019_University_District,UNI5,01/05/2019 12:23:00 PM,01/05/2019 12:33:00 PM,Weekend,Midday,SDOT,roadwork/construction,heavy clouds,50,2,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,2019_University_District,UNI5,01/05/2019 04:59:00 PM,01/05/2019 05:09:00 PM,Weekend,Evening,SDOT,roadwork/construction,light rain,47,1,5,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,
2179,2019_University_District,UNI5,01/05/2019 05:10:00 PM,01/05/2019 05:20:00 PM,Weekend,Evening,SDOT,roadwork/construction,light rain,47,2,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,2019_University_District,UNI5,01/08/2019 08:23:00 AM,01/08/2019 08:33:00 AM,Weekday,Morning,SDOT,roadwork/construction,light rain,42,1,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
2181,2019_University_District,UNI5,01/08/2019 08:33:00 AM,01/08/2019 08:43:00 AM,Weekday,Morning,SDOT,roadwork/construction,light rain,42,2,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,2019_University_District,UNI5,01/08/2019 11:39:00 AM,01/08/2019 11:49:00 AM,Weekday,Midday,SDOT,roadwork/construction,light rain,47,1,8,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,
2183,2019_University_District,UNI5,01/08/2019 11:50:00 AM,01/08/2019 12:00:00 PM,Weekday,Midday,SDOT,roadwork/construction,light rain,47,2,6,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,2019_University_District,UNI5,01/08/2019 04:43:00 PM,01/08/2019 04:53:00 PM,Weekday,Evening,SDOT,roadwork/construction,light rain,44,1,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
2185,2019_University_District,UNI5,01/08/2019 05:13:00 PM,01/08/2019 05:23:00 PM,Weekday,Evening,SDOT,roadwork/construction,light rain,44,2,8,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,2019_University_District,UNI5,01/10/2019 08:18:00 AM,01/10/2019 08:28:00 AM,Weekday,Morning,SDOT,roadwork/construction,heavy clouds,47,1,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
2187,2019_University_District,UNI5,01/10/2019 08:28:00 AM,01/10/2019 08:38:00 AM,Weekday,Morning,SDOT,roadwork/construction,heavy clouds,47,2,11,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,2019_University_District,UNI5,01/10/2019 12:34:00 PM,01/10/2019 12:44:00 PM,Weekday,Midday,SDOT,roadwork/construction,light rain,53,1,8,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,
2189,2019_University_District,UNI5,01/10/2019 12:44:00 PM,01/10/2019 12:54:00 PM,Weekday,Midday,SDOT,roadwork/construction,light rain,53,2,10,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,2019_University_District,UNI5,01/10/2019 04:57:00 PM,01/10/2019 05:07:00 PM,Weekday,Evening,SDOT,roadwork/construction,light clouds,51,1,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
2191,2019_University_District,UNI5,01/10/2019 05:07:00 PM,01/10/2019 05:17:00 PM,Weekday,Evening,SDOT,roadwork/construction,light clouds,51,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,2019_University_District,UNI6,01/05/2019 12:54:00 PM,01/05/2019 01:04:00 PM,Weekend,Midday,SDOT,,heavy clouds,50,1,13,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,
2193,2019_University_District,UNI6,01/05/2019 01:04:00 PM,01/05/2019 01:14:00 PM,Weekend,Midday,SDOT,,heavy clouds,50,2,29,14,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,2019_University_District,UNI6,01/05/2019 03:57:00 PM,01/05/2019 04:07:00 PM,Weekend,Evening,SDOT,,light rain,48,1,15,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,,
2195,2019_University_District,UNI6,01/05/2019 04:07:00 PM,01/05/2019 04:17:00 PM,Weekend,Evening,SDOT,,light rain,48,2,16,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,2019_University_District,UNI6,01/08/2019 09:08:00 AM,01/08/2019 09:18:00 AM,Weekday,Morning,SDOT,,light rain,42,1,16,,,,,,,,12,2,,,,,,,,,,,,,,,,,,,,,
2197,2019_University_District,UNI6,01/08/2019 09:18:00 AM,01/08/2019 09:28:00 AM,Weekday,Morning,SDOT,,light rain,42,2,27,13,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,2019_University_District,UNI6,01/08/2019 12:23:00 PM,01/08/2019 12:33:00 PM,Weekday,Midday,SDOT,,heavy rain,44,1,83,,,,,,,,54,7,2,1,1,,,,,,,,,,,,,,,,,,
2199,2019_University_District,UNI6,01/08/2019 12:33:00 PM,01/08/2019 12:43:00 PM,Weekday,Midday,SDOT,,heavy rain,44,2,39,19,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,2019_University_District,UNI6,01/08/2019 03:59:00 PM,01/08/2019 04:09:00 PM,Weekday,Evening,SDOT,,light rain,44,1,33,,,,,,,,24,3,1,,,,,,,,,,,,,,,,,,,,
2201,2019_University_District,UNI6,01/08/2019 04:09:00 PM,01/08/2019 04:19:00 PM,Weekday,Evening,SDOT,,light rain,44,2,33,12,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,2019_University_District,UNI6,01/10/2019 09:22:00 AM,01/10/2019 09:32:00 AM,Weekday,Morning,SDOT,,light rain,47,1,18,,,,,,,,16,1,,,,,,,,,,,,,,,,,,,,,
2203,2019_University_District,UNI6,01/10/2019 09:32:00 AM,01/10/2019 09:42:00 AM,Weekday,Morning,SDOT,,light rain,47,2,22,7,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,2019_University_District,UNI6,01/10/2019 11:22:00 AM,01/10/2019 11:32:00 AM,Weekday,Midday,SDOT,,heavy clouds,52,1,31,,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,
2205,2019_University_District,UNI6,01/10/2019 11:32:00 AM,01/10/2019 11:42:00 AM,Weekday,Midday,SDOT,,heavy clouds,52,2,49,23,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,2019_University_District,UNI6,01/10/2019 04:02:00 PM,01/10/2019 04:12:00 PM,Weekday,Evening,SDOT,,light clouds,52,1,41,,,,,,,,21,7,2,,,,,,,,,,,,,,,,,,,,
2207,2019_University_District,UNI6,01/10/2019 04:12:00 PM,01/10/2019 04:22:00 PM,Weekday,Evening,SDOT,,light clouds,52,2,24,11,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,2019_University_District,UNI7,01/05/2019 12:54:00 PM,01/05/2019 01:04:00 PM,Weekend,Midday,SDOT,,heavy clouds,50,1,19,,,,,,,,9,2,2,,,,,,,,,,,,,,,,,,,,
2209,2019_University_District,UNI7,01/05/2019 01:04:00 PM,01/05/2019 01:14:00 PM,Weekend,Midday,SDOT,,heavy clouds,50,2,20,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,2019_University_District,UNI7,01/05/2019 03:57:00 PM,01/05/2019 04:07:00 PM,Weekend,Evening,SDOT,,light rain,48,1,10,,,,,,,,7,,1,,,,,,,,,,,,,,,,,,,,
2211,2019_University_District,UNI7,01/05/2019 04:07:00 PM,01/05/2019 04:17:00 PM,Weekend,Evening,SDOT,,light rain,48,2,12,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,2019_University_District,UNI7,01/08/2019 09:08:00 AM,01/08/2019 09:18:00 AM,Weekday,Morning,SDOT,,light rain,42,1,35,,,,,,,,26,3,1,,,,,,,,,,,,,,,,,,,,
2213,2019_University_District,UNI7,01/08/2019 09:18:00 AM,01/08/2019 09:28:00 AM,Weekday,Morning,SDOT,,light rain,42,2,35,13,,21,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
2214,2019_University_District,UNI7,01/08/2019 12:23:00 PM,01/08/2019 12:33:00 PM,Weekday,Midday,SDOT,,heavy rain,44,1,105,,,,,,,,77,8,4,,,,,,,,,,,,,,,,,,,,
2215,2019_University_District,UNI7,01/08/2019 12:33:00 PM,01/08/2019 12:43:00 PM,Weekday,Midday,SDOT,,heavy rain,44,2,50,29,,21,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2216,2019_University_District,UNI7,01/08/2019 03:59:00 PM,01/08/2019 04:09:00 PM,Weekday,Evening,SDOT,,light rain,44,1,32,,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,,
2217,2019_University_District,UNI7,01/08/2019 04:09:00 PM,01/08/2019 04:19:00 PM,Weekday,Evening,SDOT,,light rain,44,2,33,17,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,2019_University_District,UNI7,01/10/2019 09:22:00 AM,01/10/2019 09:32:00 AM,Weekday,Morning,SDOT,,light rain,47,1,32,,,,,,,,26,3,,,,,,,,,,,,,,,,,,,,,
2219,2019_University_District,UNI7,01/10/2019 09:32:00 AM,01/10/2019 09:42:00 AM,Weekday,Morning,SDOT,,light rain,47,2,25,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,2019_University_District,UNI7,01/10/2019 11:22:00 AM,01/10/2019 11:32:00 AM,Weekday,Midday,SDOT,,heavy clouds,52,1,37,,,,,,,,21,5,2,,,,,,,,,,,,,,,,,,,,
2221,2019_University_District,UNI7,01/10/2019 11:32:00 AM,01/10/2019 11:42:00 AM,Weekday,Midday,SDOT,,heavy clouds,52,2,32,12,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,2019_University_District,UNI7,01/10/2019 04:02:00 PM,01/10/2019 04:12:00 PM,Weekday,Evening,SDOT,,light clouds,52,1,66,,,,,,,,45,7,1,1,,,,,,,,,,,,,,,,,,,
2223,2019_University_District,UNI7,01/10/2019 04:12:00 PM,01/10/2019 04:22:00 PM,Weekday,Evening,SDOT,,light clouds,52,2,70,47,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,2020_Oct_COVID_St_Permits,OTH3,09/19/2020 11:05:00 AM,09/19/2020 11:15:00 AM,Weekend,Midday,SDOT,,Light Clouds,,5,7,3,,4,,,,,,,,,,,,,,,,,1,,,1,5,,,,,,
2225,2020_Oct_COVID_St_Permits,OTH3,09/19/2020 11:17:00 AM,09/19/2020 11:27:00 AM,Weekend,Midday,SDOT,,Light Clouds,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,3,,
2226,2020_Oct_COVID_St_Permits,OTH3,09/19/2020 12:04:00 PM,09/19/2020 12:14:00 PM,Weekend,Midday,SDOT,,Light Clouds,,5,4,3,,1,,,,,,,,,,,,,,,,,2,,,,2,,,,,,
2227,2020_Oct_COVID_St_Permits,OTH3,09/19/2020 12:17:00 PM,09/19/2020 12:27:00 PM,Weekend,Midday,SDOT,,Light Clouds,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,,
2228,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 11:14:00 AM,09/19/2020 11:24:00 AM,Weekend,Midday,SDOT,,,,5,27,17,,10,,,,,,,,,,,,,,,,,6,,,2,19,,,,,,
2229,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 11:43:00 AM,09/19/2020 11:53:00 AM,Weekend,Midday,SDOT,,,,6,23,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,
2230,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 11:54:00 AM,09/19/2020 12:04:00 PM,Weekend,Midday,SDOT,,,,5,33,23,,10,,,,,,,,,,,,,,,,3,,,,3,27,,,,,,
2231,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 12:19:00 PM,09/19/2020 12:29:00 PM,Weekend,Midday,SDOT,,,,6,25,,,,,,,,,,,,,,,,,,,,,,,,,24,,1,,,
2232,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 12:31:00 PM,09/19/2020 12:41:00 PM,Weekend,Midday,SDOT,,,,5,32,19,,13,,,,,,,,,,,,,,,1,,1,,,1,29,,,,,,
2233,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 12:48:00 PM,09/19/2020 12:58:00 PM,Weekend,Midday,SDOT,,,,6,29,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,
2234,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 12:59:00 PM,09/19/2020 01:09:00 AM,Weekend,Midday,SDOT,,,,5,39,26,,13,,,,,,,,,,,,,,,,1,5,,,5,28,,,,,,
2235,2020_Oct_COVID_St_Permits,PIO19,09/19/2020 02:03:00 PM,09/19/2020 02:13:00 PM,Weekend,Midday,SDOT,,,,6,34,,,,,,,,,,,,,,,,,,,,,,,,,31,,3,,,
2236,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 11:18:00 AM,10/02/2020 11:28:00 AM,Weekday,Midday,SDOT,,,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
2237,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 11:58:00 AM,10/02/2020 12:08:00 PM,Weekday,Midday,SDOT,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
2238,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 12:10:00 PM,10/02/2020 12:20:00 PM,Weekday,Midday,SDOT,,,,5,6,3,,3,,,,,,,,,,,,,,,,,3,,,,3,,,,,,
2239,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 12:41:00 PM,10/02/2020 12:51:00 PM,Weekday,Midday,SDOT,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,1,
2240,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 03:44:00 PM,10/02/2020 03:54:00 PM,Weekday,Early Evening,SDOT,,,,5,6,2,,4,,,,,,,,,,,,,,,,,,,,,6,,,,,,
2241,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 04:17:00 PM,10/02/2020 04:27:00 PM,Weekday,Early Evening,SDOT,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,,
2242,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 04:28:00 PM,10/02/2020 04:38:00 PM,Weekday,Early Evening,SDOT,,,,5,6,4,,2,,,,,,,,,,,,,,,,,2,,,,4,,,,,,
2243,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 04:58:00 PM,10/02/2020 05:08:00 PM,Weekday,Early Evening,SDOT,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,
2244,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 05:32:00 PM,10/02/2020 05:42:00 PM,Weekday,Evening,SDOT,,,,5,9,8,,1,,,,,,,,,,,,,,,,,4,,,1,4,,,,,,
2245,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 06:07:00 PM,10/02/2020 06:17:00 PM,Weekday,Evening,SDOT,,,,6,10,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
2246,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 06:22:00 PM,10/02/2020 06:32:00 PM,Weekday,Evening,SDOT,,,,5,5,5,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,,
2247,2020_Oct_COVID_St_Permits,LAK1,10/02/2020 06:47:00 PM,10/02/2020 06:57:00 PM,Weekday,Evening,SDOT,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
2248,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 12:06:00 PM,10/02/2020 12:16:00 PM,Weekday,Midday,SDOT,,,,5,34,18,,16,,,,,,,,,,,,,,,1,,7,,,2,24,,,,,,
2249,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 12:39:00 PM,10/02/2020 12:49:00 PM,Weekday,Midday,SDOT,,,,6,37,,,,,,,,,,,,,,,,,,,,,,,,,36,,1,,,
2250,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 12:51:00 PM,10/02/2020 01:01:00 PM,Weekday,Midday,SDOT,,,,5,29,12,,17,,,,,,,,,,,,,,,,,4,,,3,22,,,,,,
2251,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 01:17:00 PM,10/02/2020 01:27:00 PM,Weekday,Midday,SDOT,,,,6,34,,,,,,,,,,,,,,,,,,,,,,,,,28,,6,,,
2252,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 03:32:00 PM,10/02/2020 03:42:00 PM,Weekday,Early Evening,SDOT,,,,5,45,25,,20,,,,,,,,,,,,,,,,,13,,,,32,,,,,,
2253,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 04:10:00 PM,10/02/2020 04:20:00 PM,Weekday,Early Evening,SDOT,,,,6,42,,,,,,,,,,,,,,,,,,,,,,,,,39,,3,,,
2254,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 04:29:00 PM,10/02/2020 04:39:00 PM,Weekday,Early Evening,SDOT,,,,5,51,28,,23,,,,,,,,,,,,,,,2,,7,,,2,40,,,,,,
2255,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 05:08:00 PM,10/02/2020 05:18:00 PM,Weekday,Early Evening,SDOT,,,,6,56,,,,,,,,,,,,,,,,,,,,,,,,,49,,7,,,
2256,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 05:30:00 PM,10/02/2020 05:40:00 PM,Weekday,Evening,SDOT,,,,5,67,40,,27,,,,,,,,,,,,,,,4,,10,,,4,49,,,,,,
2257,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 06:10:00 PM,10/02/2020 06:20:00 PM,Weekday,Evening,SDOT,,,,6,93,,,,,,,,,,,,,,,,,,,,,,,,,82,2,9,,,
2258,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 06:25:00 PM,10/02/2020 06:35:00 PM,Weekday,Evening,SDOT,,,,5,79,36,,43,,,,,,,,,,,,,,,3,1,7,,,,68,,,,,,
2259,2020_Oct_COVID_St_Permits,BAL3,10/02/2020 07:01:00 PM,10/02/2020 07:11:00 PM,Weekday,Evening,SDOT,,,,6,80,,,,,,,,,,,,,,,,,,,,,,,,,79,,1,,,
2260,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 12:03:00 PM,10/02/2020 12:13:00 PM,Weekday,Midday,SDOT,,,,5,21,12,,9,,,,,,,,,,,,,,,2,,10,,,2,7,,,,,,
2261,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 12:37:00 PM,10/02/2020 12:47:00 PM,Weekday,Midday,SDOT,,,,6,31,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,
2262,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 12:48:00 PM,10/02/2020 12:58:00 PM,Weekday,Midday,SDOT,,,,5,25,17,,8,,,,,,,,,,,,,,,,1,9,,,1,14,,,,,,
2263,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 01:19:00 PM,10/02/2020 01:29:00 PM,Weekday,Midday,SDOT,,,,6,27,,,,,,,,,,,,,,,,,,,,,,,,,25,2,,,,
2264,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 03:47:00 PM,10/02/2020 03:57:00 PM,Weekday,Early Evening,SDOT,,,,5,43,28,,15,,,,,,,,,,,,,,,,,3,,,1,39,,,,,,
2265,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 04:18:00 PM,10/02/2020 04:28:00 PM,Weekday,Early Evening,SDOT,,,,6,31,,,,,,,,,,,,,,,,,,,,,,,,,29,,2,,,
2266,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 04:28:00 PM,10/02/2020 04:38:00 PM,Weekday,Early Evening,SDOT,,,,5,55,38,,17,,,,,,,,,,,,,,,2,1,2,,,,50,,,,,,
2267,2020_Oct_COVID_St_Permits,PIK5,10/02/2020 05:01:00 PM,10/02/2020 05:11:00 PM,Weekday,Early Evening,SDOT,,,,6,63,,,,,,,,,,,,,,,,,,,,,,,,,59,,4,,,
2268,2020_Oct_COVID_St_Permits,COL2,10/02/2020 11:38:00 AM,10/02/2020 11:48:00 AM,Weekday,Midday,SDOT,,,,5,14,8,,6,,,,,,,,,,,,,,,,,3,,,5,6,,,,,,
2269,2020_Oct_COVID_St_Permits,COL2,10/02/2020 12:10:00 PM,10/02/2020 12:20:00 PM,Weekday,Midday,SDOT,,,,6,12,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
2270,2020_Oct_COVID_St_Permits,COL2,10/02/2020 12:33:00 PM,10/02/2020 12:43:00 PM,Weekday,Midday,SDOT,,,,5,11,6,,5,,,,,,,,,,,,,,,2,,1,,,1,7,,,,,,
2271,2020_Oct_COVID_St_Permits,COL2,10/02/2020 01:01:00 PM,10/02/2020 01:11:00 PM,Weekday,Midday,SDOT,,,,6,10,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,1,
2272,2020_Oct_COVID_St_Permits,COL2,10/02/2020 03:43:00 PM,10/02/2020 03:53:00 PM,Weekday,Early Evening,SDOT,,,,5,10,4,,6,,,,,,,,,,,,,,,,,1,,,2,7,,,,,,
2273,2020_Oct_COVID_St_Permits,COL2,10/02/2020 04:13:00 PM,10/02/2020 04:23:00 PM,Weekday,Early Evening,SDOT,,,,6,18,,,,,,,,,,,,,,,,,,,,,,,,,15,,2,,1,
2274,2020_Oct_COVID_St_Permits,COL2,10/02/2020 04:25:00 PM,10/02/2020 04:35:00 PM,Weekday,Early Evening,SDOT,,,,5,17,12,,5,,,,,,,,,,,,,,,,3,2,,,,12,,,,,,
2275,2020_Oct_COVID_St_Permits,COL2,10/02/2020 04:55:00 PM,10/02/2020 05:05:00 PM,Weekday,Early Evening,SDOT,,,,6,52,,,,,,,,,,,,,,,,,,,,,,,,,44,,7,,1,
2276,2020_Oct_COVID_St_Permits,COL2,10/02/2020 05:46:00 PM,10/02/2020 05:56:00 PM,Weekday,Evening,SDOT,,,,5,30,14,,16,,,,,,,,,,,,,,,3,2,,,,7,18,,,,,,
2277,2020_Oct_COVID_St_Permits,COL2,10/02/2020 06:16:00 PM,10/02/2020 06:26:00 PM,Weekday,Evening,SDOT,,,,6,112,,,,,,,,,,,,,,,,,,,,,,,,,18,,,94,,
2278,2020_Oct_COVID_St_Permits,COL2,10/02/2020 06:27:00 PM,10/02/2020 06:37:00 PM,Weekday,Evening,SDOT,,,,5,24,12,,12,,,,,,,,,,,,,,,,,1,,,6,17,,,,,,
2279,2020_Oct_COVID_St_Permits,COL2,10/02/2020 07:00:00 PM,10/02/2020 07:10:00 PM,Weekday,Evening,SDOT,,,,6,115,,,,,,,,,,,,,,,,,,,,,,,,,24,,,91,,
2280,2022_McGraw_Square,BLT5,01/08/2022 12:03:00 PM,01/08/2022 12:18:00 PM,Weekend,Midday,SDOT,,,,8,51,,,,,,,,,,,,,,,,,,,,,,,,,48,,1,,2,
2281,2022_McGraw_Square,BLT5,01/08/2022 12:35:00 PM,01/08/2022 12:50:00 PM,Weekend,Midday,SDOT,,,,7,35,21,,14,,,,,,,,,,,,,,,,1,3,,,3,28,,,,,,
2282,2022_McGraw_Square,BLT6,01/08/2022 12:19:00 PM,01/08/2022 12:34:00 PM,Weekend,Midday,SDOT,,,,7,19,9,,10,,,,,,,,,,,,,,,1,,5,,,,13,,,,,,
2283,2022_McGraw_Square,BLT6,01/08/2022 12:50:00 PM,01/08/2022 01:05:00 PM,Weekend,Midday,SDOT,,,,8,20,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,1,
2284,2022_McGraw_Square,BLT5,01/08/2022 04:57:00 PM,01/08/2022 05:12:00 PM,Weekend,Evening,SDOT,,,,8,51,,,,,,,,,,,,,,,,,,,,,,,,,46,3,2,,,
